614.907	43.000	43.103	13.534	12.000
615.907	43.000	43.188	13.382	12.000
616.922	43.000	43.230	13.303	12.000
617.938	43.000	43.230	13.297	12.000
618.938	43.000	43.272	13.217	12.000
619.954	43.000	43.188	13.361	12.000
620.969	43.000	43.272	13.207	12.000
621.985	43.000	43.230	13.276	12.000
622.985	43.000	43.315	13.120	12.000
624.000	43.000	43.315	13.113	12.000
625.016	43.000	43.315	13.106	12.000
626.032	43.000	43.357	13.024	12.000
627.032	43.000	43.272	13.166	12.000
628.047	43.000	43.357	13.010	12.000
629.063	43.000	43.272	13.152	12.000
630.079	43.000	43.315	13.071	12.000
631.079	43.000	43.272	13.138	12.000
632.094	43.000	43.272	13.132	12.000
633.110	43.000	43.315	13.051	12.000
634.110	43.000	43.230	13.194	12.000
635.125	43.000	43.230	13.189	12.000
636.141	43.000	43.103	13.408	12.000
637.141	43.000	43.103	13.406	12.000
638.157	43.000	43.060	13.479	12.000
639.172	43.000	43.145	13.327	12.000
640.172	43.000	43.188	13.249	12.000
641.188	43.000	43.272	13.095	12.000
642.188	43.000	43.230	13.164	12.000
643.204	43.000	43.272	13.084	12.000
644.219	43.000	43.188	13.227	12.000
645.219	43.000	43.272	13.073	12.000
646.235	43.000	43.188	13.217	12.000
647.250	43.000	43.230	13.138	12.000
648.250	43.000	43.145	13.283	12.000
649.266	43.000	43.145	13.279	12.000
650.282	43.000	43.570	12.526	12.000
651.297	43.000	43.485	12.663	12.000
652.297	43.000	43.527	12.577	12.000
653.313	43.000	43.018	13.465	12.000
654.329	43.000	43.103	13.315	12.000
655.344	43.000	43.018	13.462	12.000
656.344	43.000	43.018	13.462	12.000
657.360	43.000	43.018	13.462	12.000
658.375	43.000	42.975	13.536	12.000
659.391	43.000	43.018	13.462	12.000
660.391	43.000	42.933	13.611	12.000
661.407	43.000	42.933	13.613	12.000
662.422	43.000	42.890	13.689	12.000
663.438	43.000	42.890	13.692	12.000
664.438	43.000	42.933	13.619	12.000
665.454	43.000	42.848	13.771	12.000
666.469	43.000	42.890	13.699	12.000
667.485	43.000	42.890	13.702	12.000
668.485	43.000	42.933	13.629	12.000
669.500	43.000	42.975	13.556	12.000
670.516	43.000	42.975	13.556	12.000
671.532	43.000	43.018	13.482	12.000
672.532	43.000	42.975	13.556	12.000
673.547	43.000	42.933	13.632	12.000
674.563	43.000	42.975	13.559	12.000
